date,cdcweek,sitespecific,site,subsample,species,trapcount,ddm14,pt14,rha14,ttmax,ttmin,windspd
2020-08-18,34,Carberry 4,Carberry,FALSE,Cq. perturbans,0,8.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 4,Carberry,FALSE,Cq. perturbans,0,9.31,58.6,76,29.7,8.5,9.2
2020-08-31,36,Carberry 4,Carberry,FALSE,Cq. perturbans,0,8.94,10.8,78,18.1,3.9,15.7
2020-05-30,22,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,7.28,15.3,65,31.1,16,17
2020-07-04,27,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,18,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,31,10.61,226.7,74,26.8,17.1,11.2
2020-07-11,28,Cemetery-BDN,Brandon,TRUE,Cq. perturbans,80,11.08,224.8,76,26.1,14.6,8.8
2020-07-18,29,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.25,39.8,74,19.4,13.3,15.7
2020-07-19,30,Cemetery-BDN,Brandon,TRUE,Cq. perturbans,0,8.74,21.8,75,22.9,11.7,13.5
2020-07-26,31,Cemetery-BDN,Brandon,TRUE,Cq. perturbans,0,9.29,24.5,78,25.1,10.4,21.3
2020-08-01,31,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.48,18,78,25.9,11,13
2020-08-02,32,Cemetery-BDN,Brandon,TRUE,Cq. perturbans,0,9.63,12.4,77,24.7,10.8,9.9
2020-08-08,32,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.2,0.7,73,26.7,10,17.2
2020-08-09,33,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,8.99,0.7,72,23.3,11.8,21.1
2020-08-15,33,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.23,51.4,72,26.4,13.6,11.7
2020-08-23,35,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,Cemetery-BDN,Brandon,FALSE,Cq. perturbans,0,9.05,15.6,76,18.1,3.9,18.3
2020-07-09,28,Cherry Cres. Bdn,Brandon,TRUE,Cq. perturbans,0,11.24,232.1,75,23.5,14.6,23
2020-05-30,22,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,6.15,18.4,66,20.1,4,9.7
2020-06-27,26,Civic-BDN,Brandon,FALSE,Cq. perturbans,27,6.74,14.3,65,34.4,12.9,19.3
2020-07-05,28,Civic-BDN,Brandon,FALSE,Cq. perturbans,16,10.61,226.7,74,26.8,17.1,11.2
2020-08-01,31,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,9.48,18,78,25.9,11,13
2020-08-15,33,Civic-BDN,Brandon,FALSE,Cq. perturbans,1,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-23,35,Civic-BDN,Brandon,FALSE,Cq. perturbans,0,9.34,51.4,73,26.6,10.8,12
2020-06-01,23,Cypress River 1,Cypress River,FALSE,Cq. perturbans,0,6.34,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 1,Cypress River,FALSE,Cq. perturbans,0,5.83,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 1,Cypress River,FALSE,Cq. perturbans,0,6.2,22.2,55,18.8,11.4,13.2
2020-06-15,25,Cypress River 1,Cypress River,FALSE,Cq. perturbans,78,7.24,24.2,58,27.6,11.1,20.5
2020-06-16,25,Cypress River 1,Cypress River,TRUE,Cq. perturbans,1200,6.98,23.6,58,31.4,8.3,16.7
2020-06-22,26,Cypress River 1,Cypress River,FALSE,Cq. perturbans,50,6.96,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 1,Cypress River,TRUE,Cq. perturbans,800,6.49,5.6,61,24.3,7.6,7.6
2020-06-30,27,Cypress River 1,Cypress River,TRUE,Cq. perturbans,3200,8.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 1,Cypress River,FALSE,Cq. perturbans,200,11.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 1,Cypress River,FALSE,Cq. perturbans,16,12.19,50.1,67,27.7,12,9
2020-07-20,30,Cypress River 1,Cypress River,TRUE,Cq. perturbans,800,9.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 1,Cypress River,TRUE,Cq. perturbans,780,9.24,80.7,71,23.2,12.5,6.3
2020-08-04,32,Cypress River 1,Cypress River,FALSE,Cq. perturbans,19,8.95,18.8,71,23.8,10.7,10.9
2020-08-05,32,Cypress River 1,Cypress River,FALSE,Cq. perturbans,0,8.91,18.4,71,26.7,10.8,7.3
2020-08-10,33,Cypress River 1,Cypress River,TRUE,Cq. perturbans,0,8.13,8.1,69,25.7,11.6,20.3
2020-08-11,33,Cypress River 1,Cypress River,FALSE,Cq. perturbans,0,8.07,8.1,68,26.6,9.6,9.3
2020-06-01,23,Cypress River 2,Cypress River,FALSE,Cq. perturbans,0,6.34,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 2,Cypress River,FALSE,Cq. perturbans,100,5.83,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 2,Cypress River,FALSE,Cq. perturbans,46,6.2,22.2,55,18.8,11.4,13.2
2020-06-16,25,Cypress River 2,Cypress River,TRUE,Cq. perturbans,1600,6.98,23.6,58,31.4,8.3,16.7
2020-06-21,26,Cypress River 2,Cypress River,FALSE,Cq. perturbans,200,7.49,8.6,62,17.7,9.9,13
2020-06-22,26,Cypress River 2,Cypress River,FALSE,Cq. perturbans,31,6.96,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 2,Cypress River,TRUE,Cq. perturbans,888,6.49,5.6,61,24.3,7.6,7.6
2020-06-28,27,Cypress River 2,Cypress River,TRUE,Cq. perturbans,800,8.18,11.9,62,31.6,20.2,20.1
2020-06-30,27,Cypress River 2,Cypress River,FALSE,Cq. perturbans,100,8.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 2,Cypress River,FALSE,Cq. perturbans,200,11.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 2,Cypress River,FALSE,Cq. perturbans,25,12.19,50.1,67,27.7,12,9
2020-07-13,29,Cypress River 2,Cypress River,FALSE,Cq. perturbans,200,11.8,52.7,70,25.5,13.6,15
2020-07-14,29,Cypress River 2,Cypress River,FALSE,Cq. perturbans,250,11.4,69.6,70,23.7,11.4,22
2020-07-20,30,Cypress River 2,Cypress River,TRUE,Cq. perturbans,800,9.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 2,Cypress River,TRUE,Cq. perturbans,1600,9.24,80.7,71,23.2,12.5,6.3
2020-07-27,31,Cypress River 2,Cypress River,TRUE,Cq. perturbans,272,9.66,84.4,72,25.5,13.2,12.8
2020-07-28,31,Cypress River 2,Cypress River,FALSE,Cq. perturbans,150,9.66,67.5,72,NA,NA,7.2
2020-08-04,32,Cypress River 2,Cypress River,TRUE,Cq. perturbans,600,8.95,18.8,71,23.8,10.7,10.9
2020-08-05,32,Cypress River 2,Cypress River,TRUE,Cq. perturbans,364,8.91,18.4,71,26.7,10.8,7.3
2020-08-10,33,Cypress River 2,Cypress River,FALSE,Cq. perturbans,21,8.13,8.1,69,25.7,11.6,20.3
2020-08-11,33,Cypress River 2,Cypress River,FALSE,Cq. perturbans,0,8.07,8.1,68,26.6,9.6,9.3
2020-08-17,34,Cypress River 2,Cypress River,FALSE,Cq. perturbans,0,8.22,24.4,69,26.6,9.1,6
2020-05-30,22,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Dinsdale-BDN,Brandon,FALSE,Cq. perturbans,0,7.28,15.3,65,31.1,16,17
2020-05-30,22,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-14,25,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Durum-BDN,Brandon,FALSE,Cq. perturbans,1,6.74,14.3,65,34.4,12.9,19.3
2020-07-04,27,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Durum-BDN,Brandon,FALSE,Cq. perturbans,2,10.61,226.7,74,26.8,17.1,11.2
2020-08-01,31,Durum-BDN,Brandon,FALSE,Cq. perturbans,13,9.48,18,78,25.9,11,13
2020-08-09,33,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,8.99,0.7,72,23.3,11.8,21.1
2020-08-15,33,Durum-BDN,Brandon,FALSE,Cq. perturbans,8,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-23,35,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,Durum-BDN,Brandon,FALSE,Cq. perturbans,0,9.05,15.6,76,18.1,3.9,18.3
2020-07-12,29,E-BDN,Brandon,TRUE,Cq. perturbans,0,10.84,223.8,77,27.3,13.8,11.2
2020-06-15,25,Gimli 5,Gimli,FALSE,Cq. perturbans,130,5.06,14,62,30.6,14.7,21.1
2020-06-24,26,Gimli 5,Gimli,FALSE,Cq. perturbans,3,5.97,44.4,66,24.4,11,6.7
2020-07-15,29,Gimli 5,Gimli,FALSE,Cq. perturbans,46,11.27,40.5,67,24.9,12.6,22.9
2020-07-01,27,Gimli 5,Gimli,FALSE,Cq. perturbans,0,9.45,47.8,69,27.4,18.8,16.4
2020-05-31,23,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,H Hill-BDN,Brandon,TRUE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-21,26,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,H Hill-BDN,Brandon,FALSE,Cq. perturbans,1,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,H Hill-BDN,Brandon,FALSE,Cq. perturbans,2,7.28,15.3,65,31.1,16,17
2020-07-04,27,H Hill-BDN,Brandon,FALSE,Cq. perturbans,3,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,H Hill-BDN,Brandon,FALSE,Cq. perturbans,2,10.61,226.7,74,26.8,17.1,11.2
2020-07-18,29,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.25,39.8,74,19.4,13.3,15.7
2020-08-01,31,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.48,18,78,25.9,11,13
2020-08-02,32,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.63,12.4,77,24.7,10.8,9.9
2020-08-09,33,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,8.99,0.7,72,23.3,11.8,21.1
2020-08-16,34,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.23,51.4,72,26.4,13.6,11.7
2020-08-23,35,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.34,51.4,73,26.6,10.8,12
2020-08-31,36,H Hill-BDN,Brandon,FALSE,Cq. perturbans,0,9.05,15.6,76,18.1,3.9,18.3
2021-08-08,33,H Hill-BDN,Brandon,FALSE,Cq. perturbans,10,9.69,0.3,67,35,17,18.3
2020-07-01,27,Headingly 31,Winnipeg,TRUE,Cq. perturbans,200,10.24,49.4,67,27.1,19.5,19.7
2020-06-01,23,Killarney 1,Killarney,FALSE,Cq. perturbans,0,5.35,24.3,65,30.2,13.4,23.8
2020-06-02,23,Killarney 1,Killarney,FALSE,Cq. perturbans,0,5.73,25,65,29,9.4,16.9
2020-06-07,24,Killarney 1,Killarney,FALSE,Cq. perturbans,0,4.68,11.2,59,30.7,11.9,32.9
2020-06-08,24,Killarney 1,Killarney,FALSE,Cq. perturbans,0,5.26,14.2,58,24.6,16.6,17.9
2020-06-09,24,Killarney 1,Killarney,FALSE,Cq. perturbans,0,5.69,14.1,59,18.2,11.4,16.3
2020-06-13,24,Killarney 1,Killarney,FALSE,Cq. perturbans,0,5.89,14.5,60,24.6,6.9,29.3
2020-06-15,25,Killarney 1,Killarney,FALSE,Cq. perturbans,0,6.72,14.5,60,27.9,11.7,21.5
2020-06-22,26,Killarney 1,Killarney,FALSE,Cq. perturbans,0,6.79,13.6,64,19.3,9.6,14.6
2020-06-23,26,Killarney 1,Killarney,FALSE,Cq. perturbans,0,6.35,13.6,63,25,6.7,9
2020-06-29,27,Killarney 1,Killarney,FALSE,Cq. perturbans,0,8.29,24.1,66,30.7,19.9,14.8
2020-06-30,27,Killarney 1,Killarney,FALSE,Cq. perturbans,100,8.68,24.1,67,29,17.4,16.6
2020-07-06,28,Killarney 1,Killarney,FALSE,Cq. perturbans,160,11.21,57.2,73,25.7,14.1,9.8
2020-07-07,28,Killarney 1,Killarney,FALSE,Cq. perturbans,0,11.59,57.2,72,27.4,11.7,11.1
2020-07-13,29,Killarney 1,Killarney,FALSE,Cq. perturbans,100,11.21,60,76,24.3,12.6,16.5
2020-07-20,30,Killarney 1,Killarney,FALSE,Cq. perturbans,0,8.54,49.4,77,21.7,10.8,8.9
2020-07-21,30,Killarney 1,Killarney,FALSE,Cq. perturbans,30,8.29,72.5,78,22.3,12.5,7.3
2020-07-27,31,Killarney 1,Killarney,FALSE,Cq. perturbans,25,8.63,73.9,80,NA,NA,11.7
2020-08-04,32,Killarney 1,Killarney,FALSE,Cq. perturbans,0,8.39,25.3,78,23,8.4,11.9
2020-08-24,35,Killarney 1,Killarney,FALSE,Cq. perturbans,0,8.47,21.5,79,28.3,7.6,11.2
2020-08-31,36,Killarney 1,Killarney,FALSE,Cq. perturbans,0,8.42,15.2,78,17.9,3.1,18.2
2020-06-01,23,Killarney 2,Killarney,FALSE,Cq. perturbans,0,5.35,24.3,65,30.2,13.4,23.8
2020-06-02,23,Killarney 2,Killarney,FALSE,Cq. perturbans,0,5.73,25,65,29,9.4,16.9
2020-06-08,24,Killarney 2,Killarney,FALSE,Cq. perturbans,0,5.26,14.2,58,24.6,16.6,17.9
2020-06-09,24,Killarney 2,Killarney,FALSE,Cq. perturbans,0,5.69,14.1,59,18.2,11.4,16.3
2020-06-15,25,Killarney 2,Killarney,FALSE,Cq. perturbans,0,6.72,14.5,60,27.9,11.7,21.5
2020-06-16,25,Killarney 2,Killarney,FALSE,Cq. perturbans,0,6.58,13.8,60,32.7,8.2,25.3
2020-06-22,26,Killarney 2,Killarney,FALSE,Cq. perturbans,0,6.79,13.6,64,19.3,9.6,14.6
2020-06-23,26,Killarney 2,Killarney,FALSE,Cq. perturbans,0,6.35,13.6,63,25,6.7,9
2020-06-30,27,Killarney 2,Killarney,FALSE,Cq. perturbans,37,8.68,24.1,67,29,17.4,16.6
2020-07-06,28,Killarney 2,Killarney,FALSE,Cq. perturbans,17,11.21,57.2,73,25.7,14.1,9.8
2020-07-07,28,Killarney 2,Killarney,FALSE,Cq. perturbans,7,11.59,57.2,72,27.4,11.7,11.1
2020-07-13,29,Killarney 2,Killarney,FALSE,Cq. perturbans,15,11.21,60,76,24.3,12.6,16.5
2020-07-14,29,Killarney 2,Killarney,FALSE,Cq. perturbans,0,10.73,76.7,77,22.9,9.7,23.5
2020-07-20,30,Killarney 2,Killarney,FALSE,Cq. perturbans,46,8.54,49.4,77,21.7,10.8,8.9
2020-07-21,30,Killarney 2,Killarney,FALSE,Cq. perturbans,40,8.29,72.5,78,22.3,12.5,7.3
2020-07-27,31,Killarney 2,Killarney,FALSE,Cq. perturbans,14,8.63,73.9,80,NA,NA,11.7
2020-08-05,32,Killarney 2,Killarney,FALSE,Cq. perturbans,0,8.26,19.5,78,25.6,10.2,8.2
2020-08-10,33,Killarney 2,Killarney,FALSE,Cq. perturbans,0,7.51,16.6,77,24.4,7.3,20.9
2020-08-11,33,Killarney 2,Killarney,FALSE,Cq. perturbans,0,7.93,16.6,76,26.1,7.2,9.4
2020-08-17,34,Killarney 2,Killarney,FALSE,Cq. perturbans,0,7.18,20.1,77,25.9,8.2,7.1
2020-08-24,35,Killarney 2,Killarney,FALSE,Cq. perturbans,0,8.47,21.5,79,28.3,7.6,11.2
2020-08-31,36,Killarney 2,Killarney,FALSE,Cq. perturbans,0,8.42,15.2,78,17.9,3.1,18.2
2021-08-18,34,Killarney 2,Killarney,FALSE,Cq. perturbans,0,9.07,10.6,69,28.8,14.6,21.6
2020-06-24,26,Morris 2,Morris,FALSE,Cq. perturbans,0,7.84,16.8,65,25.8,9.3,5.1
2020-07-01,27,Morris 2,Morris,FALSE,Cq. perturbans,0,9.06,73.2,68,26.9,18.5,19.5
2020-07-02,27,Morris 2,Morris,FALSE,Cq. perturbans,0,8.84,83.1,69,30.9,19.1,18.2
2020-07-08,28,Morris 2,Morris,FALSE,Cq. perturbans,0,12.09,68,67,27.4,18,14.3
2020-07-16,29,Morris 2,Morris,FALSE,Cq. perturbans,0,11.86,64.3,70,26.1,16.6,13
2020-07-22,30,Morris 2,Morris,FALSE,Cq. perturbans,0,9.93,71,72,24.7,11.1,11.9
2020-07-27,31,Morris 2,Morris,FALSE,Cq. perturbans,0,10.32,66,73,26.3,13.1,13.2
2020-07-29,31,Morris 2,Morris,FALSE,Cq. perturbans,0,10.35,11.6,72,26.4,10.2,4.6
2020-07-30,31,Morris 2,Morris,FALSE,Cq. perturbans,0,10.28,11.6,73,27.7,12.7,4.5
2020-08-05,32,Morris 2,Morris,FALSE,Cq. perturbans,0,9.97,6.7,70,27.1,12.6,11.1
2020-08-26,35,Morris 2,Morris,FALSE,Cq. perturbans,1,10.24,46.5,73,25,14.9,13.5
2020-07-08,28,Morris 4,Morris,FALSE,Cq. perturbans,0,12.09,68,67,27.4,18,14.3
2020-07-22,30,Morris 4,Morris,FALSE,Cq. perturbans,0,9.93,71,72,24.7,11.1,11.9
2020-07-29,31,Morris 4,Morris,FALSE,Cq. perturbans,0,10.35,11.6,72,26.4,10.2,4.6
2020-08-05,32,Morris 4,Morris,FALSE,Cq. perturbans,0,9.97,6.7,70,27.1,12.6,11.1
2020-07-01,27,Oakbank 1,Winnipeg,FALSE,Cq. perturbans,3,10.24,49.4,67,27.1,19.5,19.7
2020-05-31,23,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-13,24,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-20,25,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,6.15,18.4,66,20.1,4,9.7
2020-06-21,26,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,6.3,6.7,65,17.9,9.2,15.8
2020-06-27,26,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,7.28,15.3,65,31.1,16,17
2020-07-04,27,Outback-BDN,Brandon,FALSE,Cq. perturbans,1,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Outback-BDN,Brandon,FALSE,Cq. perturbans,2,10.61,226.7,74,26.8,17.1,11.2
2020-07-06,28,Outback-BDN,Brandon,FALSE,Cq. perturbans,1,11.21,222.7,74,24.8,13.9,14.3
2020-07-12,29,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,10.84,223.8,77,27.3,13.8,11.2
2020-08-15,33,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,8.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,8.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,9.23,51.4,72,26.4,13.6,11.7
2020-08-31,36,Outback-BDN,Brandon,FALSE,Cq. perturbans,0,9.05,15.6,76,18.1,3.9,18.3
2020-06-24,26,Portage,Portage,FALSE,Cq. perturbans,0,6.5,5.8,67,26.8,11.8,7.8
2020-07-02,27,Portage,Portage,FALSE,Cq. perturbans,4,10.03,23,70,31.1,15.3,15.5
2020-07-08,28,Portage,Portage,FALSE,Cq. perturbans,8,13.36,40.7,69,27.2,16,13.6
2020-08-05,32,Portage 1,Portage,FALSE,Cq. perturbans,0,10.4,6.3,70,27.9,11.7,6.9
2020-06-24,26,Portage 2,Portage,FALSE,Cq. perturbans,0,6.5,5.8,67,26.8,11.8,7.8
2020-07-29,31,Portage 2,Portage,FALSE,Cq. perturbans,8,10.42,17.5,71,27,11.2,4.2
2020-08-05,32,Portage 2,Portage,FALSE,Cq. perturbans,0,10.4,6.3,70,27.9,11.7,6.9
2020-08-13,33,Portage 2,Portage,FALSE,Cq. perturbans,0,10.1,1.2,65,24.4,15.7,12.7
2020-08-27,35,Portage 2,Portage,FALSE,Cq. perturbans,0,8.66,30,75,25.1,11.1,6.8
2020-07-23,30,Portage 2,Portage,FALSE,Cq. perturbans,17,9.66,25.5,71,24.9,13.3,15.5
2020-07-29,31,Portage 4,Portage,FALSE,Cq. perturbans,0,10.42,17.5,71,27,11.2,4.2
2020-07-30,31,Portage 4,Portage,FALSE,Cq. perturbans,4,10.31,17.5,72,28.9,13.6,6.1
2020-08-05,32,Portage 4,Portage,FALSE,Cq. perturbans,0,10.4,6.3,70,27.9,11.7,6.9
2020-08-12,33,Portage 4,Portage,FALSE,Cq. perturbans,0,9.98,1.2,65,30.2,11.4,13.5
2020-05-31,23,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-14,25,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
2020-06-27,26,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,6.74,14.3,65,34.4,12.9,19.3
2020-06-28,27,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,7.28,15.3,65,31.1,16,17
2020-07-04,27,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,9.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,10.61,226.7,74,26.8,17.1,11.2
2020-07-12,29,Parks-BDN,Brandon,TRUE,Cq. perturbans,0,10.84,223.8,77,27.3,13.8,11.2
2020-07-25,30,Parks-BDN,Brandon,FALSE,Cq. perturbans,1,9.22,24.5,78,29.8,13,15.9
2020-08-01,31,Parks-BDN,Brandon,FALSE,Cq. perturbans,5,9.48,18,78,25.9,11,13
2020-08-22,34,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,9.23,51.4,72,26.4,13.6,11.7
2020-08-31,36,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,9.05,15.6,76,18.1,3.9,18.3
2021-07-19,30,Parks-BDN,Brandon,FALSE,Cq. perturbans,3,9.57,21.3,72,22.6,16.9,19.7
2021-07-26,31,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,11.61,29.2,76,27.1,12.3,10
2021-08-02,32,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,10.91,8.5,73,29.9,9.4,9.5
2021-08-08,33,Parks-BDN,Brandon,FALSE,Cq. perturbans,0,9.69,0.3,67,35,17,18.3
2020-06-16,25,Farm-BDN,Brandon,FALSE,Cq. perturbans,0,6.25,17.1,61,27.8,7.5,20.7
2020-05-30,22,Riverheights-BDN,Brandon,FALSE,Cq. perturbans,0,5.51,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Riverheights-BDN,Brandon,FALSE,Cq. perturbans,0,5.37,3.1,57,25.8,4.7,21.1
2020-06-07,24,Riverheights-BDN,Brandon,FALSE,Cq. perturbans,0,4.44,16.2,54,28.9,10.6,27.5
2020-06-13,24,Riverheights-BDN,Brandon,FALSE,Cq. perturbans,0,5.6,17.1,59,26.3,5.8,25.5
2020-06-14,25,Riverheights-BDN,Brandon,FALSE,Cq. perturbans,0,6.04,17.1,60,27.8,15.2,29.7
